TABLE CRVTime  124111-124154
#  cid 302
# channel,timeOffset
1434,0.000000
1435,38.634300
1436,0.000000
1437,38.634300
1438,0.000000
1439,38.634300
1440,0.000000
1441,38.870800
1442,0.000000
1443,38.870800
1444,0.000000
1445,38.870800
1446,0.000000
1447,38.870800
1448,0.000000
1449,38.870800
1450,0.000000
1451,38.870800
1452,0.000000
1453,38.870800
1454,0.000000
1455,38.870800
1456,0.000000
1457,38.870800
1458,0.000000
1459,38.870800
1460,0.000000
1461,38.870800
1462,0.000000
1463,38.870800
1464,0.000000
1465,38.870800
1466,0.000000
1467,38.870800
1468,0.000000
1469,38.870800
1470,0.000000
1471,38.870800
1472,0.000000
1473,37.439700
1474,0.000000
1475,37.439700
1476,0.000000
1477,37.439700
1478,0.000000
1479,37.439700
1480,0.000000
1481,37.439700
1482,0.000000
1483,37.439700
1484,0.000000
1485,37.439700
1486,0.000000
1487,37.439700
1488,0.000000
1489,37.439700
1490,0.000000
1491,37.439700
1492,0.000000
1493,37.439700
1494,0.000000
1495,37.439700
1496,0.000000
1497,37.439700
1498,0.000000
1499,37.439700
1500,0.000000
1501,37.439700
1502,0.000000
1503,37.439700
1504,0.000000
1505,37.137000
1506,0.000000
1507,37.137000
1508,0.000000
1509,37.137000
1510,0.000000
1511,37.137000
1512,0.000000
1513,37.137000
1514,0.000000
1515,37.137000
1516,0.000000
1517,37.137000
1518,0.000000
1519,37.137000
1520,0.000000
1521,37.137000
1522,0.000000
1523,37.137000
1524,0.000000
1525,37.137000
1526,0.000000
1527,37.137000
1528,0.000000
1529,37.137000
1530,0.000000
1531,37.137000
1532,0.000000
1533,37.137000
1534,0.000000
1535,37.137000
1536,123.623000
1537,35.621500
1538,123.623000
1539,35.621500
1540,123.623000
1541,35.621500
1542,123.623000
1543,35.621500
1544,123.623000
1545,35.621500
1546,123.623000
1547,35.621500
1548,123.623000
1549,35.621500
1550,123.623000
1551,35.621500
1552,123.623000
1553,35.621500
1554,123.623000
1555,35.621500
1556,123.623000
1557,35.621500
1558,123.623000
1559,35.621500
1560,123.623000
1561,35.621500
1562,123.623000
1563,35.621500
1564,123.623000
1565,35.621500
1566,123.623000
1567,35.621500
1568,123.596000
1569,37.711100
1570,123.596000
1571,37.711100
1572,123.596000
1573,37.711100
1574,123.596000
1575,37.711100
1576,123.596000
1577,37.711100
1578,123.596000
1579,37.711100
1580,123.596000
1581,37.711100
1582,123.596000
1583,37.711100
1584,123.596000
1585,37.711100
1586,123.596000
1587,37.711100
1588,123.596000
1589,37.711100
1590,123.596000
1591,37.711100
1592,123.596000
1593,37.711100
1594,123.596000
1595,37.711100
1596,123.596000
1597,37.711100
1598,123.596000
1599,37.711100
1600,124.377000
1601,37.413000
1602,124.377000
1603,37.413000
1604,124.377000
1605,37.413000
1606,124.377000
1607,37.413000
1608,124.377000
1609,37.413000
1610,124.377000
1611,37.413000
1612,124.377000
1613,37.413000
1614,124.377000
1615,37.413000
1616,124.377000
1617,37.413000
1618,124.377000
1619,37.413000
1620,124.377000
1621,37.413000
1622,124.377000
1623,37.413000
1624,124.377000
1625,37.413000
1626,124.377000
1627,37.413000
1628,124.377000
1629,37.413000
1630,124.377000
1631,37.413000
1632,124.606000
1633,38.388000
1634,124.606000
1635,38.388000
1636,124.606000
1637,38.388000
1638,124.606000
1639,38.388000
1640,124.606000
1641,38.388000
1642,124.606000
1643,38.388000
1644,124.606000
1645,38.388000
1646,124.606000
1647,38.388000
1648,124.606000
1649,38.388000
1650,124.606000
1651,38.388000
1652,124.606000
1653,38.388000
1654,124.606000
1655,38.388000
1656,124.606000
1657,38.388000
1658,124.606000
1659,38.388000
1660,124.606000
1661,38.388000
1662,124.606000
1663,38.388000
1664,108.399000
1665,36.025500
1666,108.399000
1667,36.025500
1668,108.399000
1669,36.025500
1670,108.399000
1671,36.025500
1672,108.399000
1673,36.025500
1674,108.399000
1675,36.025500
1676,108.399000
1677,36.025500
1678,108.399000
1679,36.025500
1680,108.399000
1681,36.025500
1682,108.399000
1683,36.025500
1684,108.399000
1685,36.025500
1686,108.399000
1687,36.025500
1688,108.399000
1689,36.025500
1690,108.399000
1691,36.025500
1692,108.399000
1693,36.025500
1694,108.399000
1695,36.025500
1696,109.141000
1697,37.000200
1698,109.141000
1699,37.000200
1700,109.141000
1701,37.000200
1702,109.141000
1703,37.000200
1704,109.141000
1705,37.000200
1706,109.141000
1707,37.000200
1708,109.141000
1709,37.000200
1710,109.141000
1711,37.000200
1712,109.141000
1713,37.000200
1714,109.141000
1715,37.000200
1716,109.141000
1717,37.000200
1718,109.141000
1719,37.000200
1720,109.141000
1721,37.000200
1722,109.141000
1723,37.000200
1724,109.141000
1725,37.000200
1726,109.141000
1727,37.000200
1728,109.539000
1729,37.846800
1730,109.539000
1731,37.846800
1732,109.539000
1733,37.846800
1734,109.539000
1735,37.846800
1736,109.539000
1737,37.846800
1738,109.539000
1739,37.846800
1740,109.539000
1741,37.846800
1742,109.539000
1743,37.846800
1744,109.539000
1745,37.846800
1746,109.539000
1747,37.846800
1748,109.539000
1749,37.846800
1750,109.539000
1751,37.846800
1752,109.539000
1753,37.846800
1754,109.539000
1755,37.846800
1756,109.539000
1757,37.846800
1758,109.539000
1759,37.846800
1760,110.355000
1761,37.972700
1762,110.355000
1763,37.972700
1764,110.355000
1765,37.972700
1766,110.355000
1767,37.972700
1768,110.355000
1769,37.972700
1770,110.355000
1771,37.972700
1772,110.355000
1773,37.972700
1774,110.355000
1775,37.972700
1776,110.355000
1777,37.972700
1778,110.355000
1779,37.972700
1780,110.355000
1781,37.972700
1782,110.355000
1783,37.972700
1784,110.355000
1785,37.972700
1786,110.355000
1787,37.972700
1788,110.355000
1789,37.972700
1790,110.355000
1791,37.972700
1792,6.053140
1793,44.358600
1794,6.053140
1795,44.358600
1796,6.053140
1797,44.358600
1798,6.053140
1799,44.358600
1800,6.053140
1801,44.358600
1802,6.053140
1803,44.358600
1804,6.053140
1805,44.358600
1806,6.053140
1807,44.358600
1808,6.053140
1809,44.358600
1810,6.053140
1811,44.358600
1812,6.053140
1813,44.358600
1814,6.053140
1815,44.358600
1816,6.053140
1817,44.358600
1818,6.053140
1819,44.358600
1820,6.053140
1821,44.358600
1822,6.053140
1823,44.358600
1824,6.070080
